USA/CT-UW423/2020	-0.00
USA/WA-NH17/2020	-0.00
USA/USA-WA_0480/2020	-0.10
USA/USA-WA_0442/2020	-0.20
USA/WA-NH5/2020	-0.00
USA/WA-UW-1296/2020	-0.00
USA/WA-UW-1315/2020	-0.01
USA/WA-UW-1319/2020	-0.14
USA/CA-CZB0137/2020	-1.10
USA/MI-MDHHS-SC20020/2020	-2.06
Australia/VIC1135/2020	-2.30
USA/ID-UW-6472/2020	-2.48
USA/ID-UW-4547/2020	-6.86
USA/ID-UW-4254/2020	-10.60
USA/WA-UW-1322/2020	-0.00
USA/WA-UW-1329/2020	-0.00
USA/WA-UW-1338/2020	-0.00
USA/WA-UW-1567/2020	-0.03
USA/WA-UW-1593/2020	-0.00
USA/WA-UW-1599/2020	-0.00
USA/WA-UW-2082/2020	-0.44
USA/WA-UW-2141/2020	-0.00
USA/WA-UW-2164/2020	-0.18
USA/WA-UW-2212/2020	-0.01
USA/WA-UW-2234/2020	-0.03
USA/WA-UW-3814/2020	-0.00
USA/WA-UW-3855/2020	-0.00
USA/WA-UW-3881/2020	-0.00
USA/WA-UW-3889/2020	-0.01
USA/WA-UW-3900/2020	-0.00
USA/WA-UW-4026/2020	-0.00
USA/WA-UW-4067/2020	-0.00
USA/WA-UW-4213/2020	-0.00
USA/CT-UW-4244/2020	-2.10
USA/CT-UW-4347/2020	-4.20
USA/WA-UW-4291/2020	-0.00
USA/WA-UW-4407/2020	-0.00
USA/ID-UW-4552/2020	-6.10
USA/CT-UW-5773/2020	-7.20
USA/CT-UW-4343/2020	-7.30
USA/WA-UW-4414/2020	-0.00
USA/WA-UW-4549/2020	-0.00
USA/WA-UW-4593/2020	-0.00
USA/WA-UW-4897/2020	-0.31
USA/WA-UW-5025/2020	-0.13
USA/WA-UW-5166/2020	-0.15
USA/WA-UW-5169/2020	-0.00
USA/WA-UW-5756/2020	-0.00
USA/WA-UW-604/2020	-0.00
USA/WA-UW-6162/2020	-0.00
USA/WA-UW-6491/2020	-0.00
India/GMCKN318/2020	-0.00
Australia/VIC92/2020	-0.10
USA/IN_2001/2020	-0.20
Australia/VIC174/2020	-0.30
USA/WA-UW120/2020	-0.45
Australia/VIC920/2020	-1.09
Australia/VIC489/2020	-1.20
Australia/VIC985/2020	-1.40
Australia/VIC329/2020	-1.54
Germany/BavPat3-ChVir1020/2020	-1.90
France/10006HC/2020	-2.00
India/GBRC29/2020	-2.10
Germany/BavPat1-ChVir929/2020	-2.20
France/10078MA/2020	-2.30
USA/CA-CZB-1206/2020	-2.46
Australia/VIC54/2020	-2.61
India/GBRC21/2020	-2.75
France/10068ND/2020	-3.70
India/GBRC88a/2020	-3.80
Australia/VIC289/2020	-3.90
USA/UT-00009/2020	-4.06
Australia/VIC1008/2020	-4.66
Australia/VIC413/2020	-4.80
Australia/VIC962/2020	-4.93
USA/NY-PV09122/2020	-5.40
India/GMCTC469/2020	-5.50
Australia/VIC302/2020	-5.60
Greece/37_35684/2020	-5.70
Australia/VIC254/2020	-5.80
Greece/139_32716/2020	-5.90
Australia/VIC319/2020	-6.00
Australia/VIC157/2020	-6.10
Australia/VIC300/2020	-6.20
USA/NY-PV09116/2020	-6.30
Australia/VIC312/2020	-6.40
Greece/259_31928/2020	-6.50
Australia/VIC797/2020	-6.61
USA/MI-MDHHS-SC20148/2020	-6.72
Greece/227_35969/2020	-6.85
Greece/222_33921/2020	-7.02
USA/OH-MDHHS-SC20370/2020	-7.19
Australia/VIC1186/2020	-7.42
Australia/VIC1018/2020	-7.76
Australia/VIC443/2020	-7.91
USA/AZ-ASU2923/2020	-8.07
Australia/VIC583/2020	-8.17
USA/MI-MDHHS-SC20177/2020	-8.27
Japan/P4-6/2020	-8.70
USA/WI-UW-351/2020	-8.80
Australia/VIC1062/2020	-8.90
USA/FL_5125/2020	-9.00
USA/NY-PV08124/2020	-9.10
USA/GA_2742/2020	-9.20
India/GBRC56a/2020	-9.30
India/GBRC9/2020	-9.52
Australia/VIC534/2020	-9.89
Australia/VIC975/2020	-10.16
Australia/VIC800/2020	-10.25
Australia/VIC548/2020	-10.60
Australia/VIC1048/2020	-10.73
Greece/41_36861/2020	-11.00
Australia/VIC29/2020	-11.10
Thailand/SI204512-NT/2020	-11.20
Australia/VIC1038/2020	-11.77
Australia/VIC851/2020	-11.89
Australia/VIC803/2020	-12.21
Australia/VIC720/2020	-12.56
mink/Netherlands/NB01_01KS/2020	-12.70
USA/VA-DCLS-0067/2020	-12.80
Australia/VIC1000/2020	-13.09
India/nimh-3952/2020	-13.54
Greece/209_33926/2020	-14.20
USA/VA-DCLS-0120/2020	-16.20
USA/VA-DCLS-0115/2020	-16.34
India/GBRC97a/2020	-17.40
Australia/VIC479/2020	-18.88
Australia/VIC616/2020	-19.08
USA/WA-UW155/2020	-0.00
USA/WA-UW198/2020	-0.00
USA/WA-UW210/2020	-0.00
USA/WA-UW223/2020	-0.00
USA/PA_2735/2020	-0.10
USA/PA_4395/2020	-0.20
USA/WA-UW-2218/2020	-0.37
USA/NY-PV09152/2020	-0.82
Greece/246_32206/2020	-1.50
India/GMC-KP1125/2020	-1.60
USA/NY-PV09307/2020	-1.70
USA/VA-DCLS-0009/2020	-1.82
Greece/248_32261/2020	-2.90
USA/MI-MDHHS-SC20259/2020	-3.00
USA/VA-DCLS-0053/2020	-3.10
USA/MA_8933/2020	-3.20
USA/WI-UW-360/2020	-3.30
India/GBRC51/2020	-3.40
India/GBRC26/2020	-3.60
India/GBRC20/2020	-4.60
USA/VA-DCLS-0205/2020	-4.70
USA/VA-DCLS-0199/2020	-4.80
USA/VA-DCLS-0197/2020	-5.94
USA/MI-MDHHS-SC20228/2020	-6.33
USA/UT-00348/2020	-6.91
USA/MI-MDHHS-SC20090/2020	-7.11
India/GBRC85/2020	-7.30
India/GBRC8/2020	-7.40
USA/VA-DCLS-0077/2020	-7.55
France/10045DZ/2020	-8.60
Australia/VIC1175/2020	-9.26
USA/NY-PV09161/2020	-11.07
USA/WA-UW225/2020	-0.03
USA/LA-EVTL01/2020	-0.00
USA/WA-UW227/2020	-0.12
USA/LA_0842/2020	-2.20
